path,label
./data\592. Frillish\sprites\frillish-f1.png,591
./data\592. Frillish\sprites\frillish-f2.png,591
./data\592. Frillish\sprites\frillish-f3.png,591
./data\592. Frillish\sprites\frillish-f4.png,591
./data\592. Frillish\sprites\frillish-f5.png,591
./data\592. Frillish\sprites\frillish-f6.png,591
./data\593. Jellicent\jellicent-female1.jpg,592
./data\593. Jellicent\jellicent-female3.png,592
./data\593. Jellicent\jellicent0.jpg,592
./data\593. Jellicent\jellicent2.jpg,592
./data\593. Jellicent\sprites\jellicent-f0.png,592
./data\593. Jellicent\sprites\jellicent-f1.png,592
./data\593. Jellicent\sprites\jellicent-f2.png,592
./data\593. Jellicent\sprites\jellicent-f3.png,592
./data\593. Jellicent\sprites\jellicent-f4.png,592
./data\593. Jellicent\sprites\jellicent-f5.png,592
./data\593. Jellicent\sprites\jellicent-f6.png,592
./data\594. Alomomola\alomomola0.jpg,593
./data\594. Alomomola\alomomola1.jpg,593
./data\594. Alomomola\alomomola2.png,593
./data\594. Alomomola\sprites\alomomola0.png,593
./data\594. Alomomola\sprites\alomomola1.png,593
./data\594. Alomomola\sprites\alomomola2.png,593
./data\594. Alomomola\sprites\alomomola3.png,593
./data\594. Alomomola\sprites\alomomola4.png,593
./data\594. Alomomola\sprites\alomomola5.png,593
./data\595. Joltik\joltik0.jpg,594
./data\595. Joltik\joltik1.jpg,594
./data\595. Joltik\joltik2.png,594
./data\595. Joltik\sprites\joltik0.png,594
./data\595. Joltik\sprites\joltik1.png,594
./data\595. Joltik\sprites\joltik2.png,594
./data\595. Joltik\sprites\joltik3.png,594
./data\595. Joltik\sprites\joltik4.png,594
./data\596. Galvantula\galvantula0.jpg,595
./data\596. Galvantula\galvantula1.jpg,595
./data\596. Galvantula\galvantula2.png,595
./data\596. Galvantula\sprites\galvantula0.png,595
./data\596. Galvantula\sprites\galvantula1.png,595
./data\596. Galvantula\sprites\galvantula2.png,595
./data\596. Galvantula\sprites\galvantula3.png,595
./data\596. Galvantula\sprites\galvantula4.png,595
./data\597. Ferroseed\ferroseed0.jpg,596
./data\597. Ferroseed\ferroseed1.jpg,596
./data\597. Ferroseed\ferroseed2.png,596
./data\597. Ferroseed\sprites\ferroseed0.png,596
./data\597. Ferroseed\sprites\ferroseed1.png,596
./data\597. Ferroseed\sprites\ferroseed2.png,596
./data\597. Ferroseed\sprites\ferroseed3.png,596
./data\597. Ferroseed\sprites\ferroseed4.png,596
./data\598. Ferrothorn\ferrothorn0.jpg,597
./data\598. Ferrothorn\ferrothorn1.jpg,597
./data\598. Ferrothorn\ferrothorn2.png,597
./data\598. Ferrothorn\sprites\ferrothorn0.png,597
./data\598. Ferrothorn\sprites\ferrothorn1.png,597
./data\598. Ferrothorn\sprites\ferrothorn2.png,597
./data\598. Ferrothorn\sprites\ferrothorn3.png,597
./data\598. Ferrothorn\sprites\ferrothorn4.png,597
./data\599. Klink\klink0.jpg,598
./data\599. Klink\klink1.jpg,598
./data\599. Klink\klink2.png,598
./data\599. Klink\sprites\klink0.png,598
./data\599. Klink\sprites\klink1.png,598
./data\599. Klink\sprites\klink2.png,598
./data\599. Klink\sprites\klink3.png,598
./data\599. Klink\sprites\klink4.png,598
./data\600. Klang\klang0.jpg,599
./data\600. Klang\klang1.jpg,599
./data\600. Klang\klang2.png,599
./data\600. Klang\sprites\klang0.png,599
./data\600. Klang\sprites\klang1.png,599
./data\600. Klang\sprites\klang2.png,599
./data\600. Klang\sprites\klang3.png,599
./data\600. Klang\sprites\klang4.png,599
./data\601. Klinklang\klinklang0.jpg,600
./data\601. Klinklang\klinklang1.jpg,600
./data\601. Klinklang\klinklang2.png,600
./data\601. Klinklang\sprites\klinklang0.png,600
./data\601. Klinklang\sprites\klinklang1.png,600
./data\601. Klinklang\sprites\klinklang2.png,600
./data\601. Klinklang\sprites\klinklang3.png,600
./data\601. Klinklang\sprites\klinklang4.png,600
./data\602. Tynamo\tynamo0.jpg,601
./data\602. Tynamo\tynamo1.jpg,601
./data\602. Tynamo\tynamo2.png,601
./data\602. Tynamo\sprites\tynamo0.png,601
./data\602. Tynamo\sprites\tynamo1.png,601
./data\602. Tynamo\sprites\tynamo2.png,601
./data\602. Tynamo\sprites\tynamo3.png,601
./data\603. Eelektrik\eelektrik0.jpg,602
./data\603. Eelektrik\eelektrik1.jpg,602
./data\603. Eelektrik\eelektrik2.png,602
./data\603. Eelektrik\sprites\eelektrik0.png,602
./data\603. Eelektrik\sprites\eelektrik1.png,602
./data\603. Eelektrik\sprites\eelektrik2.png,602
./data\603. Eelektrik\sprites\eelektrik3.png,602
./data\604. Eelektross\eelektross0.jpg,603
./data\604. Eelektross\eelektross1.jpg,603
./data\604. Eelektross\eelektross2.png,603
./data\604. Eelektross\sprites\eelektross0.png,603
./data\604. Eelektross\sprites\eelektross1.png,603
./data\604. Eelektross\sprites\eelektross2.png,603
./data\604. Eelektross\sprites\eelektross3.png,603
./data\605. Elgyem\elgyem0.jpg,604
./data\605. Elgyem\elgyem1.jpg,604
./data\605. Elgyem\elgyem2.png,604
./data\605. Elgyem\sprites\elgyem0.png,604
./data\605. Elgyem\sprites\elgyem1.png,604
./data\605. Elgyem\sprites\elgyem2.png,604
./data\605. Elgyem\sprites\elgyem3.png,604
./data\605. Elgyem\sprites\elgyem4.png,604
./data\605. Elgyem\sprites\elgyem5.png,604
./data\605. Elgyem\sprites\elgyem6.png,604
./data\606. Beheeyem\beheeyem0.jpg,605
./data\606. Beheeyem\beheeyem1.jpg,605
./data\606. Beheeyem\beheeyem2.png,605
./data\606. Beheeyem\sprites\beheeyem0.png,605
./data\606. Beheeyem\sprites\beheeyem1.png,605
./data\606. Beheeyem\sprites\beheeyem2.png,605
./data\606. Beheeyem\sprites\beheeyem3.png,605
./data\606. Beheeyem\sprites\beheeyem4.png,605
./data\606. Beheeyem\sprites\beheeyem5.png,605
./data\606. Beheeyem\sprites\beheeyem6.png,605
./data\607. Litwick\litwick0.jpg,606
./data\607. Litwick\litwick1.jpg,606
./data\607. Litwick\litwick2.png,606
./data\607. Litwick\sprites\litwick0.png,606
./data\607. Litwick\sprites\litwick1.png,606
./data\607. Litwick\sprites\litwick2.png,606
./data\607. Litwick\sprites\litwick3.png,606
./data\607. Litwick\sprites\litwick4.png,606
./data\608. Lampent\lampent0.jpg,607
./data\608. Lampent\lampent1.jpg,607
./data\608. Lampent\lampent2.png,607
./data\608. Lampent\sprites\lampent0.png,607
./data\608. Lampent\sprites\lampent1.png,607
./data\608. Lampent\sprites\lampent2.png,607
./data\608. Lampent\sprites\lampent3.png,607
./data\608. Lampent\sprites\lampent4.png,607
./data\609. Chandelure\chandelure0.jpg,608
./data\609. Chandelure\chandelure1.jpg,608
./data\609. Chandelure\chandelure2.png,608
./data\609. Chandelure\sprites\chandelure0.png,608
./data\609. Chandelure\sprites\chandelure1.png,608
./data\609. Chandelure\sprites\chandelure2.png,608
./data\609. Chandelure\sprites\chandelure3.png,608
./data\609. Chandelure\sprites\chandelure4.png,608
./data\610. Axew\axew0.jpg,609
./data\610. Axew\axew1.jpg,609
./data\610. Axew\axew2.png,609
./data\610. Axew\sprites\axew0.png,609
./data\610. Axew\sprites\axew1.png,609
./data\610. Axew\sprites\axew2.png,609
./data\610. Axew\sprites\axew3.png,609
./data\610. Axew\sprites\axew4.png,609
./data\611. Fraxure\fraxure0.jpg,610
./data\611. Fraxure\fraxure1.jpg,610
./data\611. Fraxure\fraxure2.png,610
./data\611. Fraxure\sprites\fraxure0.png,610
./data\611. Fraxure\sprites\fraxure1.png,610
./data\611. Fraxure\sprites\fraxure2.png,610
./data\611. Fraxure\sprites\fraxure3.png,610
./data\611. Fraxure\sprites\fraxure4.png,610
./data\612. Haxorus\haxorus0.jpg,611
./data\612. Haxorus\haxorus1.jpg,611
./data\612. Haxorus\haxorus2.png,611
./data\612. Haxorus\sprites\haxorus0.png,611
./data\612. Haxorus\sprites\haxorus1.png,611
./data\612. Haxorus\sprites\haxorus2.png,611
./data\612. Haxorus\sprites\haxorus3.png,611
./data\612. Haxorus\sprites\haxorus4.png,611
./data\613. Cubchoo\cubchoo0.jpg,612
./data\613. Cubchoo\cubchoo1.jpg,612
./data\613. Cubchoo\cubchoo2.png,612
./data\613. Cubchoo\sprites\cubchoo0.png,612
./data\613. Cubchoo\sprites\cubchoo1.png,612
./data\613. Cubchoo\sprites\cubchoo2.png,612
./data\613. Cubchoo\sprites\cubchoo3.png,612
./data\613. Cubchoo\sprites\cubchoo4.png,612
./data\614. Beartic\beartic0.jpg,613
./data\614. Beartic\beartic1.jpg,613
./data\614. Beartic\beartic2.png,613
./data\614. Beartic\sprites\beartic0.png,613
./data\614. Beartic\sprites\beartic1.png,613
./data\614. Beartic\sprites\beartic2.png,613
./data\614. Beartic\sprites\beartic3.png,613
./data\614. Beartic\sprites\beartic4.png,613
./data\615. Cryogonal\cryogonal0.jpg,614
./data\615. Cryogonal\cryogonal1.jpg,614
./data\615. Cryogonal\cryogonal2.png,614
./data\615. Cryogonal\sprites\cryogonal0.png,614
./data\615. Cryogonal\sprites\cryogonal1.png,614
./data\615. Cryogonal\sprites\cryogonal2.png,614
./data\615. Cryogonal\sprites\cryogonal3.png,614
./data\615. Cryogonal\sprites\cryogonal4.png,614
./data\616. Shelmet\shelmet0.jpg,615
./data\616. Shelmet\shelmet1.jpg,615
./data\616. Shelmet\shelmet2.png,615
./data\616. Shelmet\sprites\shelmet0.png,615
./data\616. Shelmet\sprites\shelmet1.png,615
./data\616. Shelmet\sprites\shelmet2.png,615
./data\616. Shelmet\sprites\shelmet3.png,615
./data\616. Shelmet\sprites\shelmet4.png,615
./data\617. Accelgor\accelgor0.jpg,616
./data\617. Accelgor\accelgor1.jpg,616
./data\617. Accelgor\accelgor2.png,616
./data\617. Accelgor\sprites\accelgor0.png,616
./data\617. Accelgor\sprites\accelgor1.png,616
./data\617. Accelgor\sprites\accelgor2.png,616
./data\617. Accelgor\sprites\accelgor3.png,616
./data\617. Accelgor\sprites\accelgor4.png,616
./data\618. Stunfisk\stunfisk-galarian2.jpg,617
./data\618. Stunfisk\stunfisk0.jpg,617
./data\618. Stunfisk\stunfisk1.jpg,617
./data\618. Stunfisk\stunfisk3.png,617
./data\618. Stunfisk\sprites\stunfisk0.png,617
./data\618. Stunfisk\sprites\stunfisk1.png,617
./data\618. Stunfisk\sprites\stunfisk2.png,617
./data\618. Stunfisk\sprites\stunfisk3.png,617
./data\618. Stunfisk\sprites\stunfisk4.png,617
./data\619. Mienfoo\mienfoo0.jpg,618
./data\619. Mienfoo\mienfoo1.jpg,618
./data\619. Mienfoo\mienfoo2.png,618
./data\619. Mienfoo\sprites\mienfoo0.png,618
./data\619. Mienfoo\sprites\mienfoo1.png,618
./data\619. Mienfoo\sprites\mienfoo2.png,618
./data\619. Mienfoo\sprites\mienfoo3.png,618
./data\619. Mienfoo\sprites\mienfoo4.png,618
./data\619. Mienfoo\sprites\mienfoo5.png,618
./data\619. Mienfoo\sprites\mienfoo6.png,618
./data\620. Mienshao\mienshao0.jpg,619
./data\620. Mienshao\mienshao1.jpg,619
./data\620. Mienshao\mienshao2.png,619
./data\620. Mienshao\sprites\mienshao0.png,619
./data\620. Mienshao\sprites\mienshao1.png,619
./data\620. Mienshao\sprites\mienshao2.png,619
./data\620. Mienshao\sprites\mienshao3.png,619
./data\620. Mienshao\sprites\mienshao4.png,619
./data\620. Mienshao\sprites\mienshao5.png,619
./data\620. Mienshao\sprites\mienshao6.png,619
./data\621. Druddigon\druddigon0.jpg,620
./data\621. Druddigon\druddigon1.jpg,620
./data\621. Druddigon\druddigon2.png,620
./data\621. Druddigon\sprites\druddigon0.png,620
./data\621. Druddigon\sprites\druddigon1.png,620
./data\621. Druddigon\sprites\druddigon2.png,620
./data\621. Druddigon\sprites\druddigon3.png,620
./data\621. Druddigon\sprites\druddigon4.png,620
./data\621. Druddigon\sprites\druddigon5.png,620
./data\621. Druddigon\sprites\druddigon6.png,620
./data\622. Golett\golett0.jpg,621
./data\622. Golett\golett1.jpg,621
./data\622. Golett\golett2.png,621
./data\622. Golett\sprites\golett0.png,621
./data\622. Golett\sprites\golett1.png,621
./data\622. Golett\sprites\golett2.png,621
./data\622. Golett\sprites\golett3.png,621
./data\622. Golett\sprites\golett4.png,621
./data\622. Golett\sprites\golett5.png,621
./data\622. Golett\sprites\golett6.png,621
./data\623. Golurk\golurk0.jpg,622
./data\623. Golurk\golurk1.jpg,622
./data\623. Golurk\golurk2.png,622
./data\623. Golurk\sprites\golurk0.png,622
./data\623. Golurk\sprites\golurk1.png,622
./data\623. Golurk\sprites\golurk2.png,622
./data\623. Golurk\sprites\golurk3.png,622
./data\623. Golurk\sprites\golurk4.png,622
./data\623. Golurk\sprites\golurk5.png,622
./data\623. Golurk\sprites\golurk6.png,622
./data\624. Pawniard\pawniard0.jpg,623
./data\624. Pawniard\pawniard1.jpg,623
./data\624. Pawniard\pawniard2.png,623
./data\624. Pawniard\sprites\pawniard0.png,623
./data\624. Pawniard\sprites\pawniard1.png,623
./data\624. Pawniard\sprites\pawniard2.png,623
./data\624. Pawniard\sprites\pawniard3.png,623
./data\624. Pawniard\sprites\pawniard4.png,623
./data\624. Pawniard\sprites\pawniard5.png,623
./data\624. Pawniard\sprites\pawniard6.png,623
./data\625. Bisharp\bisharp0.jpg,624
./data\625. Bisharp\bisharp1.jpg,624
./data\625. Bisharp\bisharp2.png,624
./data\625. Bisharp\sprites\bisharp0.png,624
./data\625. Bisharp\sprites\bisharp1.png,624
./data\625. Bisharp\sprites\bisharp2.png,624
./data\625. Bisharp\sprites\bisharp3.png,624
./data\625. Bisharp\sprites\bisharp4.png,624
./data\625. Bisharp\sprites\bisharp5.png,624
./data\625. Bisharp\sprites\bisharp6.png,624
./data\626. Bouffalant\bouffalant0.jpg,625
./data\626. Bouffalant\bouffalant1.jpg,625
./data\626. Bouffalant\bouffalant2.png,625
./data\626. Bouffalant\sprites\bouffalant0.png,625
./data\626. Bouffalant\sprites\bouffalant1.png,625
./data\626. Bouffalant\sprites\bouffalant2.png,625
./data\626. Bouffalant\sprites\bouffalant3.png,625
./data\626. Bouffalant\sprites\bouffalant4.png,625
./data\627. Rufflet\rufflet0.jpg,626
./data\627. Rufflet\rufflet1.jpg,626
./data\627. Rufflet\rufflet2.png,626
./data\627. Rufflet\sprites\rufflet0.png,626
./data\627. Rufflet\sprites\rufflet1.png,626
./data\627. Rufflet\sprites\rufflet2.png,626
./data\627. Rufflet\sprites\rufflet3.png,626
./data\627. Rufflet\sprites\rufflet4.png,626
./data\627. Rufflet\sprites\rufflet5.png,626
./data\627. Rufflet\sprites\rufflet6.png,626
./data\628. Braviary\braviary-hisuian2.jpg,627
./data\628. Braviary\braviary0.jpg,627
./data\628. Braviary\braviary1.jpg,627
./data\628. Braviary\braviary3.png,627
./data\628. Braviary\sprites\braviary0.png,627
./data\628. Braviary\sprites\braviary1.png,627
./data\628. Braviary\sprites\braviary2.png,627
./data\628. Braviary\sprites\braviary3.png,627
./data\628. Braviary\sprites\braviary4.png,627
./data\628. Braviary\sprites\braviary5.png,627
./data\628. Braviary\sprites\braviary6.png,627
./data\629. Vullaby\vullaby0.jpg,628
./data\629. Vullaby\vullaby1.jpg,628
./data\629. Vullaby\vullaby2.png,628
./data\629. Vullaby\sprites\vullaby0.png,628
./data\629. Vullaby\sprites\vullaby1.png,628
./data\629. Vullaby\sprites\vullaby2.png,628
./data\629. Vullaby\sprites\vullaby3.png,628
./data\629. Vullaby\sprites\vullaby4.png,628
./data\629. Vullaby\sprites\vullaby5.png,628
./data\629. Vullaby\sprites\vullaby6.png,628
./data\630. Mandibuzz\mandibuzz0.jpg,629
./data\630. Mandibuzz\mandibuzz1.jpg,629
./data\630. Mandibuzz\mandibuzz2.png,629
./data\630. Mandibuzz\sprites\mandibuzz0.png,629
./data\630. Mandibuzz\sprites\mandibuzz1.png,629
./data\630. Mandibuzz\sprites\mandibuzz2.png,629
./data\630. Mandibuzz\sprites\mandibuzz3.png,629
./data\630. Mandibuzz\sprites\mandibuzz4.png,629
./data\630. Mandibuzz\sprites\mandibuzz5.png,629
./data\630. Mandibuzz\sprites\mandibuzz6.png,629
./data\631. Heatmor\heatmor0.jpg,630
./data\631. Heatmor\heatmor1.jpg,630
./data\631. Heatmor\heatmor2.png,630
./data\631. Heatmor\sprites\heatmor0.png,630
./data\631. Heatmor\sprites\heatmor1.png,630
./data\631. Heatmor\sprites\heatmor2.png,630
./data\631. Heatmor\sprites\heatmor3.png,630
./data\631. Heatmor\sprites\heatmor4.png,630
./data\632. Durant\durant0.jpg,631
./data\632. Durant\durant1.jpg,631
./data\632. Durant\durant2.png,631
./data\632. Durant\sprites\durant0.png,631
./data\632. Durant\sprites\durant1.png,631
./data\632. Durant\sprites\durant2.png,631
./data\632. Durant\sprites\durant3.png,631
./data\632. Durant\sprites\durant4.png,631
./data\633. Deino\deino0.jpg,632
./data\633. Deino\deino1.jpg,632
./data\633. Deino\deino2.png,632
./data\633. Deino\sprites\deino0.png,632
./data\633. Deino\sprites\deino1.png,632
./data\633. Deino\sprites\deino2.png,632
./data\633. Deino\sprites\deino3.png,632
./data\633. Deino\sprites\deino4.png,632
./data\634. Zweilous\zweilous0.jpg,633
./data\634. Zweilous\zweilous1.jpg,633
./data\634. Zweilous\zweilous2.png,633
./data\634. Zweilous\sprites\zweilous0.png,633
./data\634. Zweilous\sprites\zweilous1.png,633
./data\634. Zweilous\sprites\zweilous2.png,633
./data\634. Zweilous\sprites\zweilous3.png,633
./data\634. Zweilous\sprites\zweilous4.png,633
./data\635. Hydreigon\hydreigon0.jpg,634
./data\635. Hydreigon\hydreigon1.jpg,634
./data\635. Hydreigon\hydreigon2.png,634
./data\635. Hydreigon\sprites\hydreigon0.png,634
./data\635. Hydreigon\sprites\hydreigon1.png,634
./data\635. Hydreigon\sprites\hydreigon2.png,634
./data\635. Hydreigon\sprites\hydreigon3.png,634
./data\635. Hydreigon\sprites\hydreigon4.png,634
./data\636. Larvesta\larvesta0.jpg,635
./data\636. Larvesta\larvesta1.jpg,635
./data\636. Larvesta\larvesta2.png,635
./data\636. Larvesta\sprites\larvesta0.png,635
./data\636. Larvesta\sprites\larvesta1.png,635
./data\636. Larvesta\sprites\larvesta2.png,635
./data\636. Larvesta\sprites\larvesta3.png,635
./data\636. Larvesta\sprites\larvesta4.png,635
./data\636. Larvesta\sprites\larvesta5.png,635
./data\636. Larvesta\sprites\larvesta6.png,635
./data\637. Volcarona\volcarona0.jpg,636
./data\637. Volcarona\volcarona1.jpg,636
./data\637. Volcarona\volcarona2.png,636
./data\637. Volcarona\sprites\volcarona0.png,636
./data\637. Volcarona\sprites\volcarona1.png,636
./data\637. Volcarona\sprites\volcarona2.png,636
./data\637. Volcarona\sprites\volcarona3.png,636
./data\637. Volcarona\sprites\volcarona4.png,636
./data\637. Volcarona\sprites\volcarona5.png,636
./data\637. Volcarona\sprites\volcarona6.png,636
./data\638. Cobalion\cobalion0.jpg,637
./data\638. Cobalion\cobalion1.jpg,637
./data\638. Cobalion\cobalion2.png,637
./data\638. Cobalion\sprites\cobalion0.png,637
./data\638. Cobalion\sprites\cobalion1.png,637
./data\638. Cobalion\sprites\cobalion2.png,637
./data\638. Cobalion\sprites\cobalion3.png,637
./data\638. Cobalion\sprites\cobalion4.png,637
./data\639. Terrakion\terrakion0.jpg,638
./data\639. Terrakion\terrakion1.jpg,638
./data\639. Terrakion\terrakion2.png,638
./data\639. Terrakion\sprites\terrakion0.png,638
./data\639. Terrakion\sprites\terrakion1.png,638
./data\639. Terrakion\sprites\terrakion2.png,638
./data\639. Terrakion\sprites\terrakion3.png,638
./data\639. Terrakion\sprites\terrakion4.png,638
./data\640. Virizion\virizion0.jpg,639
./data\640. Virizion\virizion1.jpg,639
./data\640. Virizion\virizion2.png,639
./data\640. Virizion\sprites\virizion0.png,639
./data\640. Virizion\sprites\virizion1.png,639
./data\640. Virizion\sprites\virizion2.png,639
./data\640. Virizion\sprites\virizion3.png,639
./data\640. Virizion\sprites\virizion4.png,639
./data\641. Tornadus\tornadus-incarnate1.jpg,640
./data\641. Tornadus\tornadus-incarnate3.png,640
./data\641. Tornadus\tornadus-legendary5.jpg,640
./data\641. Tornadus\tornadus-therian2.jpg,640
./data\641. Tornadus\tornadus-therian4.png,640
./data\641. Tornadus\tornadus0.jpg,640
./data\641. Tornadus\sprites\tornadus-incarnate0.png,640
./data\641. Tornadus\sprites\tornadus-incarnate1.png,640
./data\641. Tornadus\sprites\tornadus-incarnate2.png,640
./data\641. Tornadus\sprites\tornadus-incarnate3.png,640
./data\641. Tornadus\sprites\tornadus-incarnate4.png,640
./data\641. Tornadus\sprites\tornadus-incarnate5.png,640
./data\642. Thundurus\thundurus-incarnate1.jpg,641
./data\642. Thundurus\thundurus-incarnate3.png,641
./data\642. Thundurus\thundurus-legendary5.jpg,641
./data\642. Thundurus\thundurus-therian2.jpg,641
./data\642. Thundurus\thundurus-therian4.png,641
./data\642. Thundurus\thundurus0.jpg,641
./data\642. Thundurus\sprites\thundurus-incarnate0.png,641
./data\642. Thundurus\sprites\thundurus-incarnate1.png,641
./data\642. Thundurus\sprites\thundurus-incarnate2.png,641
./data\642. Thundurus\sprites\thundurus-incarnate3.png,641
./data\642. Thundurus\sprites\thundurus-incarnate4.png,641
./data\642. Thundurus\sprites\thundurus-incarnate5.png,641
./data\643. Reshiram\reshiram-legendary4.jpg,642
./data\643. Reshiram\reshiram-overdrive2.jpg,642
./data\643. Reshiram\reshiram0.jpg,642
./data\643. Reshiram\reshiram1.jpg,642
./data\643. Reshiram\reshiram3.png,642
./data\643. Reshiram\sprites\reshiram0.png,642
./data\643. Reshiram\sprites\reshiram1.png,642
./data\643. Reshiram\sprites\reshiram2.png,642
./data\643. Reshiram\sprites\reshiram3.png,642
./data\643. Reshiram\sprites\reshiram4.png,642
./data\644. Zekrom\zekrom-legendary4.jpg,643
./data\644. Zekrom\zekrom-overdrive2.jpg,643
./data\644. Zekrom\zekrom0.jpg,643
./data\644. Zekrom\zekrom1.jpg,643
./data\644. Zekrom\zekrom3.png,643
./data\644. Zekrom\sprites\zekrom0.png,643
./data\644. Zekrom\sprites\zekrom1.png,643
./data\644. Zekrom\sprites\zekrom2.png,643
./data\644. Zekrom\sprites\zekrom3.png,643
./data\644. Zekrom\sprites\zekrom4.png,643
./data\645. Landorus\landorus-incarnate1.jpg,644
./data\645. Landorus\landorus-incarnate3.png,644
./data\645. Landorus\landorus-therian2.jpg,644
./data\645. Landorus\landorus-therian4.png,644
./data\645. Landorus\landorus0.jpg,644
./data\645. Landorus\sprites\landorus-incarnate0.png,644
./data\645. Landorus\sprites\landorus-incarnate1.png,644
./data\645. Landorus\sprites\landorus-incarnate2.png,644
./data\645. Landorus\sprites\landorus-incarnate3.png,644
./data\645. Landorus\sprites\landorus-incarnate4.png,644
./data\645. Landorus\sprites\landorus-incarnate5.png,644
./data\646. Kyurem\kyurem-black-overdrive210.jpg,645
./data\646. Kyurem\kyurem-black-overdrive5.jpg,645
./data\646. Kyurem\kyurem-black3.jpg,645
./data\646. Kyurem\kyurem-black8.png,645
./data\646. Kyurem\kyurem-white-overdrive29.jpg,645
./data\646. Kyurem\kyurem-white-overdrive4.jpg,645
./data\646. Kyurem\kyurem-white2.jpg,645
./data\646. Kyurem\kyurem-white7.png,645
./data\646. Kyurem\kyurem0.jpg,645
./data\646. Kyurem\kyurem1.jpg,645
./data\646. Kyurem\kyurem6.png,645
./data\646. Kyurem\sprites\kyurem-normal1.png,645
./data\646. Kyurem\sprites\kyurem-normal4.png,645
./data\646. Kyurem\sprites\kyurem0.png,645
./data\646. Kyurem\sprites\kyurem2.png,645
./data\646. Kyurem\sprites\kyurem3.png,645
./data\647. Keldeo\keldeo-ordinary1.jpg,646
./data\647. Keldeo\keldeo-ordinary3.png,646
./data\647. Keldeo\keldeo-resolute2.jpg,646
./data\647. Keldeo\keldeo-resolute4.png,646
./data\647. Keldeo\keldeo0.jpg,646
./data\647. Keldeo\sprites\keldeo-ordinary0.png,646
./data\647. Keldeo\sprites\keldeo-ordinary1.png,646
./data\647. Keldeo\sprites\keldeo-ordinary2.png,646
./data\647. Keldeo\sprites\keldeo-ordinary3.png,646
./data\647. Keldeo\sprites\keldeo-ordinary4.png,646
./data\648. Meloetta\meloetta-aria1.jpg,647
./data\648. Meloetta\meloetta-aria3.png,647
./data\648. Meloetta\meloetta-pirouette2.jpg,647
./data\648. Meloetta\meloetta-pirouette4.png,647
./data\648. Meloetta\meloetta0.jpg,647
./data\648. Meloetta\sprites\meloetta-aria0.png,647
./data\648. Meloetta\sprites\meloetta-aria1.png,647
./data\648. Meloetta\sprites\meloetta-aria2.png,647
./data\648. Meloetta\sprites\meloetta-aria3.png,647
./data\649. Genesect\genesect-burn3.png,648
./data\649. Genesect\genesect-chill4.png,648
./data\649. Genesect\genesect-douse5.png,648
./data\649. Genesect\genesect-shock6.png,648
./data\649. Genesect\genesect0.jpg,648
./data\649. Genesect\genesect1.jpg,648
./data\649. Genesect\genesect2.png,648
./data\649. Genesect\sprites\genesect0.png,648
./data\649. Genesect\sprites\genesect1.png,648
./data\649. Genesect\sprites\genesect2.png,648
./data\649. Genesect\sprites\genesect3.png,648
./data\650. Chespin\chespin0.jpg,649
./data\650. Chespin\chespin1.jpg,649
./data\650. Chespin\chespin2.png,649
./data\650. Chespin\sprites\chespin0.png,649
./data\650. Chespin\sprites\chespin1.png,649
./data\651. Quilladin\quilladin0.jpg,650
./data\651. Quilladin\quilladin1.jpg,650
./data\651. Quilladin\quilladin2.png,650
./data\651. Quilladin\sprites\quilladin0.png,650
./data\651. Quilladin\sprites\quilladin1.png,650
./data\652. Chesnaught\chesnaught0.jpg,651
./data\652. Chesnaught\chesnaught1.jpg,651
./data\652. Chesnaught\chesnaught2.png,651
./data\652. Chesnaught\sprites\chesnaught0.png,651
./data\652. Chesnaught\sprites\chesnaught1.png,651
./data\653. Fennekin\fennekin0.jpg,652
./data\653. Fennekin\fennekin1.jpg,652
./data\653. Fennekin\fennekin2.png,652
./data\653. Fennekin\sprites\fennekin0.png,652
./data\653. Fennekin\sprites\fennekin1.png,652
./data\654. Braixen\braixen0.jpg,653
./data\654. Braixen\braixen1.jpg,653
./data\654. Braixen\braixen2.png,653
./data\654. Braixen\sprites\braixen0.png,653
./data\654. Braixen\sprites\braixen1.png,653
./data\655. Delphox\delphox0.jpg,654
./data\655. Delphox\delphox1.jpg,654
./data\655. Delphox\delphox2.png,654
./data\655. Delphox\sprites\delphox0.png,654
./data\655. Delphox\sprites\delphox1.png,654
./data\656. Froakie\froakie0.jpg,655
./data\656. Froakie\froakie1.jpg,655
./data\656. Froakie\froakie2.png,655
./data\656. Froakie\sprites\froakie0.png,655
./data\656. Froakie\sprites\froakie1.png,655
./data\657. Frogadier\frogadier0.jpg,656
./data\657. Frogadier\frogadier1.jpg,656
./data\657. Frogadier\frogadier2.png,656
./data\657. Frogadier\sprites\frogadier0.png,656
./data\657. Frogadier\sprites\frogadier1.png,656
./data\658. Greninja\greninja-ash2.jpg,657
./data\658. Greninja\greninja0.jpg,657
./data\658. Greninja\greninja1.jpg,657
./data\658. Greninja\greninja3.png,657
./data\658. Greninja\sprites\greninja0.png,657
./data\658. Greninja\sprites\greninja1.png,657
./data\659. Bunnelby\bunnelby0.jpg,658
./data\659. Bunnelby\bunnelby1.jpg,658
./data\659. Bunnelby\bunnelby2.png,658
./data\659. Bunnelby\sprites\bunnelby0.png,658
./data\659. Bunnelby\sprites\bunnelby1.png,658
./data\659. Bunnelby\sprites\bunnelby2.png,658
./data\660. Diggersby\diggersby0.jpg,659
./data\660. Diggersby\diggersby1.jpg,659
./data\660. Diggersby\diggersby2.png,659
